title,director,actor,box_office,synopsis,poster,open_date,degree,genre,country,movie_time
외계+인 2부,최동훈,"류준열,김태리,김우빈,이하늬,염정아,조우진,김의성,진선규,신정근,윤경호,이시훈,최미금,위지웅",1430121.0,"반드시 돌아가야 한다. 모두를 지키기 위해! 인간의 몸속에 가둬진 외계인 죄수의 탈옥을 막으려다 과거에 갇혀버린 ‘이안’(김태리)은 우여곡절 끝에 시간의 문을 열 수 있는 ‘신검’을 되찾고, ‘썬더’(김우빈)를 찾아 자신이 떠나온 미래로 돌아가려고 한다. 한편 이안을 위기의 순간마다 도와주는 ‘무륵’(류준열)은 자신의 몸속에 느껴지는 이상한 존재에 혼란을 느낀다. 그런 ‘무륵’ 속에 요괴가 있다고 의심하는 삼각산 두 신선 ‘흑설’(염정아)과 ‘청운’(조우진), 소문 속 신검을 빼앗아 눈을 뜨려는 맹인 검객 ‘능파’(진선규), 신검을 차지하려는 ‘자장’(김의성)까지 ‘이안’과 ‘무륵’을 쫓기 시작한다. 한편 현대에서는, 탈옥한 외계인 죄수 ‘설계자’가 폭발 시킨 외계물질 ‘하바’로 인해 수많은 사람들이 죽고, 우연히 외계인을 목격한 ‘민개인’(이하늬)은 이 사건을 파헤치기 시작한다. 모든 하바가 폭발하기까지 남은 시간은 단 48분, 시간의 문을 열고 무륵, 썬더, 두 신선과 함께 현재로 돌아온 이안. 마침내 모든 비밀이 밝혀진다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231215_228%2F1702622558194p8LNL_PNG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.01.10.,12세 이상 관람가,대한민국,122분,CJ ENM
서울의 봄,김성수,"심가영,윤호림,황정민,이미라,정우성,이성민,박해준,김성균,김의성,정동환,안내상,유성주,최병모,박훈,이재윤,김성오,남윤호,홍서준,안세호,정형석,박정학,박원상,박민이,염동헌,전진기,차래형,공재민,권혁,한창현,송영근,전수지,서광재,임철형,현봉식,곽자형,전운종,이승희,김기무,문성복,김옥주,박정표,곽진석,한규원,우미화,차건우,최원경,정만식,정해인,이준혁,이귀우,우아름,김지원,최기동,양영문",13128419.0,"1979년 12월 12일, 수도 서울 군사반란 발생 그날, 대한민국의 운명이 바뀌었다 대한민국을 뒤흔든 10월 26일 이후, 서울에 새로운 바람이 불어온 것도 잠시 12월 12일, 보안사령관 전두광이 반란을 일으키고 군 내 사조직을 총동원하여 최전선의 전방부대까지 서울로 불러들인다. 권력에 눈이 먼 전두광의 반란군과 이에 맞선 수도경비사령관 이태신을 비롯한 진압군 사이, 일촉즉발의 9시간이 흘러가는데… 목숨을 건 두 세력의 팽팽한 대립 오늘 밤, 대한민국 수도에서 가장 치열한 전쟁이 펼쳐진다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231108_128%2F1699411327204OxmAK_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.22.,12세 이상 관람가,드라마,대한민국,141분
사랑의 하츄핑,김수훈,"이지현,조경이,최낙윤,여민정,홍소영,홍범기,김하영,류승곤,조현정,김은아,장예나,엄상현",1237880.0,"처음 본 순간, 한눈에 반해버렸어! 설레는 운명이 시작된 우리의 첫 만남! 인생의 소울메이트를 꼭 만나길 바라는 ‘로미’ 우연한 기회에 ‘하츄핑’을 처음 본 뒤, 운명의 인연임을 알아본다. '로미'는 ‘하츄핑’을 찾기 위해 반대를 무릅쓰고 새로운 길을 떠나지만, 마침내 만나게 된 ‘하츄핑’은 인간과의 소통을 거부하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240702_233%2F1719904004038eLqJl_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.08.07.,전체 관람가,애니메이션,대한민국,86분
그녀가 죽었다,김세휘,"변요한,신혜선,이엘,전정일",1237103.0,"“나쁜 짓은 절대 안 해요. 그냥 보기만 하는 거예요.” 고객이 맡긴 열쇠로 그 집에 들어가 남의 삶을 훔쳐보는 취미를 지닌 공인중개사 ‘구정태’. 편의점 소시지를 먹으며 비건 샐러드 사진을 포스팅하는 SNS 인플루언서 ‘한소라’에게 흥미를 느끼고 관찰하기 시작한다. “관찰 152일째, 그녀가… 죽었습니다.” 급기야 ‘한소라’의 집까지 드나들던 ‘구정태’는 어느 날, 그녀가 소파에 죽은 채 늘어져 있는 모습을 발견하게 된다. 그 후 그가 ‘한소라’ 집에 들어간 것을 알고 있는 누군가가 협박을 시작하고, 사건을 맡은 강력반 형사 ‘오영주’의 수사망이 그를 향해 좁혀온다. 스스로 범인을 찾아야 하는 ‘구정태’는 ‘한소라’의 SNS를 통해 주변 인물들을 뒤지며 진범을 찾아 나서는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240516_147%2F1715830347927Txj0U_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.05.15.,15세 이상 관람가,"미스터리, 스릴러",대한민국,103분
노량: 죽음의 바다,김한민,"김윤석,백윤식,정재영,허준호,김성규,이규형,이무생,최덕문,안보현,박명훈,박훈,문정희,정기섭,유성주,안성봉,안세호,이성욱,오누리,주석태,최광제,최정태,김중희,안성기,여진구,이제훈,박용우,김민상,공명,남명렬,남경읍,배한성,김재영,최단비,송요셉,김효민,강성락,이건록,노형원,임일규,허재호,한우진,이재한,강신구,이태형,김형석,최돈학,이지영,이상호,전운종,한대훈,정대경,고해성,남상우,정영록,이재우,고기영,문바롬,이동희,김용준,손대민,윤상영,박형준,이규탁,김범수,박상원,진범일,서한돌,조성국,이시안,서대건,정시훈,김준석,박성현,김형록,황성웅,위민국,이민수,김진형,윤현승,남태우,우혁,김무섭,구본혁,채강,채원우,김동환,한재학,정동근,지상우,송치훈,김태응,강민태,박웅선,강수호,박현욱,김서준,황재운,이웅규,김시국,서현재,김백겸,공지삵,강태우,이승헌,함진성,이동현,이원희,손수호,최기표,황민혁,정하영,신형근,정유준,서정민,정민혁,김태훈,정종훈,김서빈,조현수,윤영진,하영진,정민철,김명수,양동혁,박성현,정승현,백경선,임성민,엄기영,박인국,유명환,김민수,오영철,최지현,오동훈,민주호,김동형,이창균,김경훈,김진욱,이종섭,오창후,허재욱,박상준,허태경,안준호,조재현,최지환,문형돈,오지훈,이시헌,박원진,한지은,신재영,송광주,장루이,현서영,신치영,황민형,김한상,장유화,연원모,김지안,석예린,권지희,문정환,변봉식,박광복,박선애,윤혁진,김시우,박연",4573551.0,"임진왜란 발발로부터 7년이 지난 1598년 12월. 이순신(김윤석)은 왜군의 수장이던 도요토미 히데요시가 갑작스럽게 사망한 뒤 왜군들이 조선에서 황급히 퇴각하려 한다는 것을 알게 된다. “절대 이렇게 전쟁을 끝내서는 안 된다” 왜군을 완벽하게 섬멸하는 것이 이 전쟁을 올바르게 끝나는 것이라 생각한 이순신은 명나라와 조명연합함대를 꾸려 왜군의 퇴각로를 막고 적들을 섬멸하기로 결심한다. 하지만 왜군의 뇌물 공세에 넘어간 명나라 도독 진린(정재영)은 왜군에게 퇴로를 열어주려 하고, 설상가상으로 왜군 수장인 시마즈(백윤식)의 살마군까지 왜군의 퇴각을 돕기 위해 노량으로 향하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231221_48%2F1703131000122aHqgi_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.12.20.,12세 이상 관람가,"액션, 드라마",대한민국,153분
히든페이스,김대우,"송승헌,조여정,박지현,박지영,박성근,변중희,박영준,이혜령,유예린,주예린,이소영,고나영,손은호,윤세웅,서문호,심우성,오누리,이문빈,손주환,한예원,신재영,차미경,김유나,이혜연,남명지,임정혁,하동훈",986851.0,"'갇혔다 지켜봤다 벗겨졌다' 지휘자 '성진'(송승헌)이 이끄는 오케스트라의 첼리스트이자 약혼녀 '수연'(조여정)이 어느 날 영상 편지만을 남겨둔 채 자취를 감춘다. '성진'은 '수연'을 잃은 상실감에 고통스러워하지만, 그녀를 대신한 첼리스트 ‘미주’(박지현)에게 강한 끌림을 느낀다. 비 오는 밤, 서로의 욕망에 휩쓸린 ‘성진’과 ‘미주’는 ‘수연’의 집에서 용서받지 못할 짓을 저지른다. 한편 사라진 줄 알았던 '수연'은 혼자서는 절대 나올 수 없는 집 안 밀실에 갇혀 숨겨진 민낯을 지켜보는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241104_62%2F1730701960471BLOIG_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.11.20.,청소년 관람불가,스릴러,대한민국,115분
댓글부대,안국진,"박상혁,손희서,손석구,김성철,김동휘,홍경,이찬유,이현,박인국,김한솔",972991.0,"실력 있지만 허세 가득한 사회부 기자 ‘임상진’ 대기업 ‘만전’의 비리를 취재하지만 오보로 판명되며 정직당한다. “기자님 기사 오보 아니었어요. 다 저희들이 만든 수법이에요” 그러던 어느 날, 의문의 제보자가 찾아온다. 자신을 온라인 여론 조작을 주도하는 댓글부대, 일명 ‘팀알렙’의 멤버라고 소개한 제보자는 돈만 주면 진실도 거짓으로, 거짓도 진실로 만들 수 있다고 하는데… “불법은 아니에요. 합법인지는 모르겠지만” 이 제보, 어디부터 진실이고, 어디까지 거짓인가?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240327_285%2F1711521875538PWaOx_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.03.27.,15세 이상 관람가,"범죄, 드라마",대한민국,109분
대도시의 사랑법,이언희,"김고은,허지유,방정민,노상현,정휘,오동민,김채은,권영은,서벽준,박지안,이유진,장혜진,이상이,곽동연,최유화,이용이,박성일,김중기,한현민,한요셉,채시은,정수영,신담수,최지희,엄혜수,윤미경,김솔로몬,김휘열,박대원,김근환,박재완,표영서,김소령,심영민,이서한,황대기,문경린,강전영,유지혁,전준우,임새벽,김혜성,조용환,이한성,이병희,김혜숙,이정아,장민욱,김루이,김도엽,강태우,이하주,박재광,박초은,엄채영,이서경,정동현,허애선,조하린,오상림,김자성,서승우,박준식,남다정,김성락,정소희,조용호,김덕일,이남주,김나들,주종혁,김한솔",878977.0,"미친X과 게이가 만났다! 바야흐로 애니멀 라이프의 시작이었다. 시선을 싹쓸이하는 과감한 스타일과 남 눈치 보지 않는 거침없는 애티튜드로 모두의 관심을 한 몸에 받는 자유로운 영혼 재희. 그런 재희가 눈길은 가지만 특별히 흥미는 없던 흥수에게 위기가 찾아온다. 누구에게도 절대 들키고 싶지 않은 비밀을 하필 재희에게 들켜버린 것! 하지만 그 과정에서 재희와 흥수는 알게 된다. 서로가 이상형일 수는 없지만 오직 둘만 이해할 수 있는 모먼트가 있다는 것을. 남들이 만들어내는 무성한 소문을 뒤로 하고, 재희와 흥수는 사랑도 인생도 나답게! 의기투합 동거 라이프를 시작하는데...",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241004_208%2F1728023828556DdHkk_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.10.01.,15세 이상 관람가,드라마,대한민국,118분
청설,조선호,"홍경,송유라,노윤서,김민주,정용주,정혜영,현봉식,안민영,고경만,장인호,하승연,김가은,조하늘,신혜리,오현진,유가은,김지인,김시찬,오지영,이환범,한재아,추한솔,김소희,박소정,김현지,조덕현,이서진,고재경,하시안,이우주,최도윤,조경재,임형석,고예린,천랑",799226.0,"손으로 설렘을 말하고 가슴으로 사랑을 느끼는, 청량한 설렘의 순간 대학생활은 끝났지만 하고 싶은 것도, 되고 싶은 것도 없어 고민하던 ‘용준’(홍경). 엄마의 등쌀에 떠밀려 억지로 도시락 배달 알바를 간 ‘용준’은 완벽한 이상형 ‘여름’(노윤서)과 마주친다. 부끄러움은 뒷전, 첫눈에 반한 ‘여름’에게 ‘용준’은 서툴지만 솔직하게 다가가고 여름의 동생 ‘가을’(김민주)은 용준의 용기를 응원한다. 손으로 말하는 ‘여름’과 더 가까워지기 위해 더 잘 듣기보단 더 잘 보고 느끼려 노력하지만, 마침내 가까워졌다 생각하던 찰나 ‘여름’은 왜인지 자꾸 ‘용준’과 멀어지려 하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241112_65%2F1731390488266gEOJ5_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.11.06.,전체 관람가,"드라마, 멜로/로맨스",대한민국,109분
명탐정 코난: 100만 달러의 펜타그램,나가오카 치카,"김선혜,강수진,신용우,최재호",753606.0,"홋카이도 하코다테에 있는 ‘오노에’ 재벌 가의 창고에 ‘괴도 키드’의 예고장이 도착한다. ‘빅 주얼’만을 노리는 키드가 이번에 노리는 것은 과거 신선조 귀신 부장 ‘히지카타 토시조’와 얽힌 전설적인 검. 검술 대회에 참가하기 위해 하코다테에 방문한 ‘핫토리 헤이지’와 그를 응원하기 위해 온 ‘코난’ 일행도 괴도 키드를 막기 위해 사건에 뛰어들게 된다. 한편, 가슴에 열 십 자(十) 모양의 자상을 입은 시신이 발견되고 ‘죽음의 상인’이라고 불리는 무기상이 용의자로 지목된다. 그 역시 괴도 키드가 찾는 검을 노리고 있었고, 그 검이 오노에 가문이 세대에 걸쳐 지킨 보물을 찾을 열쇠임이 밝혀진다. 검을 쫓는 키드에게 수수께끼의 검사가 습격해 오고, 절체절명의 위기가 닥쳐오는데…! 검에 숨겨진 ‘진실’이 어두운 밤을 베고 달빛 아래 드러난다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240717_255%2F1721209546771iXdFP_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.07.17.,12세 이상 관람가,애니메이션,일본,111분
행복의 나라,추창민,"조정석,이선균,유재명,우현,이원종,전배수,송영규,최원영,강말금,박훈,이현균,진기주,유성주,임철형,김재철,김법래,권성일",710620.0,"1979년 10월 26일, 대통령 암살 사건 발생 “이럴거면 재판은 왜 하는 겁니까!” 대통령 암살 사건에 연루된 정보부장 수행비서관 ‘박태주’의 변호를 맡으며 대한민국 최악의 정치재판에 뛰어든 법정 개싸움 일인자 ‘정인후’. ‘정인후’는 군인 신분 때문에 단 한번의 선고로 형이 확정되는 ‘박태주’가 정당한 재판을 받을 수 있도록 고군분투 하지만, 불공정하게 진행되는 재판 과정에 분노를 터뜨린다. “나 하나 살자고 부장님을 팔아 넘기라고?” 사건 발발 30분 전, 정보부장으로부터 무슨 일이 생기면 경호원들을 제압하라는 명령을 받은 ‘박태주’. 그의 행동이 ‘내란의 사전 공모인지, 위압에 의한 명령 복종인지’가 법정의 쟁점으로 떠오른다. ‘정인후’는 ‘박태주’가 빠져나갈 수 있는 증언을 제안하지만, ‘박태주’는 신의를 저버릴 수 없다는 자세로 일관한다. “니가 무슨 짓을 하든 그 놈은 죽어” 한편, 10.26을 계기로 위험한 야욕을 품은 합수단장 ‘전상두’. 그는 자신만만한 ‘정인후’를 조롱하듯 재판을 감청하며, 재판부에 실시간으로 쪽지를 건네 사실상 재판을 좌지우지하는데… 단 16일간 졸속으로 진행된 대한민국 최악의 정치 재판이 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240816_267%2F1723785813255Qbf1b_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.08.14.,12세 이상 관람가,드라마,대한민국,124분
탈출: 프로젝트 사일런스,김태곤,"이선균,주지훈,김희원,문성근,예수정,김태우,박희본,박주현,김수안,하도권,장광,최정우,구성환,박호산,문병주,송유현,장태민,유연,곽진석,안성봉,김창환,배명진,유승일,이상원,김만기,이미윤,신희철,권잎새,이두익,조홍우,허동수,유예진,김민희,신민수,이광호,김용호,권혁석,김승필,이광호,김도연,임용순,이순풍,송광주,이중현,손영옥,추병준,조하은,강수아,이종운,최자인,김동인,김승연,이택근,이혜인,정혜윤",689603.0,"붕괴 위기의 공항대교, 생존자 전원이 타겟이 되었다. 기상 악화로 한치 앞도 구분할 수 없는 공항대교. 연쇄 추돌 사고와 폭발로 붕괴 위기에 놓인 다리 위에 사람들이 고립된다. 이 때 극비리에 이송 중이던 '프로젝트 사일런스'의 군사용 실험견들이 풀려나고 모든 생존자가 그들의 타겟이 되어 무차별 공격당하는 통제불능의 상황이 벌어진다. 공항으로 향하던 안보실 행정관(이선균)부터 사고를 수습하려고 현장을 찾은 렉카 기사(주지훈), 그리고 실험견들을 극비리에 이송 중이던 '프로젝트 사일런스'의 책임연구원(김희원)까지. 사상 최악의 연쇄 재난 발생, 살아남기 위한 극한의 사투가 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240703_290%2F17199947355505JCbb_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.07.12.,15세 이상 관람가,스릴러,대한민국,96분
보통의 가족,허진호,"설경구,장동건,김희애,수현",649872.0,"물질적 욕망을 우선시하며 살인자의 변호도 마다하지 않는 변호사 ‘재완’(설경구)과 원리원칙을 중요시 여기는 자상한 소아과의사 ‘재규’(장동건) 성공한 프리랜서 번역가로 자녀 교육, 시부모의 간병까지 모든 것을 해내는 ‘연경’(김희애)과 어린 아기를 키우지만, 자기 관리에 철저하며 가장 객관적인 시선으로 가족들을 바라보는 '지수'(수현) 서로 다른 신념을 추구하지만 흠잡을 곳 없는 평범한 가족이었던 네 사람. 어느 날, 아이들의 범죄 현장이 담긴 CCTV를 보게 되면서 사건을 둘러싼 이들의 갈등은 걷잡을 수 없이 커져간다. 그리고 매사 완벽해 보였던 이들은 모든 것이 무너져가는데… 신념을 지킬 것인가 본능을 따를 것인가 그날 이후, 인생의 모든 기준이 흔들리기 시작했다",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241025_277%2F1729846835618oKiXE_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.10.16.,15세 이상 관람가,드라마,대한민국,109분
원더랜드,김태용,"탕웨이,배수지,박보검,정유미,최우식,탕준상,성병숙,최무성,이얼,강애심,김성령,박희본,아누팜 트리파티,달시 파켓,장윤정,송덕호,장성윤,공유,박연우,민지아,강진아,김그림,박미현,조희봉,전수지,전운종,정성인,이서아,전수영,문정웅,이남경,정성인,김준경,김채은,한사명,조한결",625908.0,"언제 어디서든 다시 만날 수 있습니다. 죽은 사람을 인공지능으로 복원하는 ‘원더랜드’ 서비스가 일상이 된 세상, 어린 딸에게 자신의 죽음을 숨기기 위해 ‘원더랜드’ 서비스를 의뢰한 ‘바이리’와 사고로 누워있는 남자친구 ‘태주’를 ‘원더랜드’에서 우주인으로 복원해 행복한 일상을 나누는 ‘정인’. 사람들은 더 이상 그리워하거나 슬퍼하지 않는 삶을 선택할 수 있게 된다. ‘원더랜드’의 수석 플래너 ‘해리’와 신입 플래너 ‘현수’는 ‘원더랜드’를 찾는 사람들이 소중한 기억을 이어갈 수 있도록 바쁜 하루하루를 보낸다. 어린 시절부터 인공지능 부모님과 교감해온 ‘해리’는 이용자들의 상황을 더욱 세심히 살피고, ‘현수’는 의뢰받은 서비스에서 뜻밖의 비밀을 발견하게 되어 마음이 쓰인다. 어느 날 의식불명 상태의 ‘태주’가 기적처럼 깨어나 ‘정인’ 곁으로 돌아오고 다시 마주하게 된 모든 것이 낯설고 혼란스러운 ‘태주’와 그런 그와 함께하는 현실에 ‘정인’의 마음에는 조금씩 균열이 찾아온다. 한편, ‘원더랜드’에서 발굴 현장을 누비는 고고학자로 복원된 ‘바이리’는 딸과의 영상통화를 통해 친구 같은 엄마가 되기 위해 노력하지만 갑작스럽게 서비스가 종료되면서 예상치 못한 오류가 발생하는데….",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240509_23%2F1715231886407cOVc6_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.06.05.,12세 이상 관람가,드라마,대한민국,113분
아마존 활명수,김창주,"류승룡,진선규,이고르 페드로소,루안 브룸,J.B. 올리베이라,염혜란,고경표",606471.0,"어서 와, 아마존은 처음이지 전 양궁 국가대표 메달리스트였지만 지금은 구조조정 1순위 ‘진봉’(류승룡). 회사에서 준 마지막 기회를 잡기 위해 아마존으로 향한다. 죽을 고비를 넘기고 도착한 아마존. 그곳에서 만난 신이 내린 활 솜씨의 아마존 전사 3인방 ‘시카’, ‘이바’, ‘왈부’! 살 길을 찾았다고 생각한 ‘진봉’은 한국계 볼레도르인 통역사 ‘빵식’(진선규)과 함께 활의 명수 3인방을 데리고 한국으로 향하는데... 이제 ‘진봉’의 부활은 아마존 3인방에 달려있다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241002_224%2F1727861288392PSTke_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.10.30.,12세 이상 관람가,코미디,대한민국,113분
설계자,이요섭,"강동원,이무생,이미숙,이현욱,탕준상,김홍파,김신록,이동휘,정은채",525369.0,"“정말 우연이라고 생각해요?” 의뢰받은 청부 살인을 사고사로 조작하는 설계자 ‘영일’(강동원) 그의 설계를 통해 우연한 사고로 조작된 죽음들이 실은 철저하게 계획된 살인이라는 것을 아무도 알지 못한다. 최근의 타겟 역시 아무 증거 없이 완벽하게 처리한 ‘영일’에게 새로운 의뢰가 들어온다. 이번 타겟은 모든 언론과 세상이 주목하고 있는 유력 인사. 작은 틈이라도 생기면 자신의 정체가 발각될 수 있는 위험한 의뢰지만 ‘영일’은 그의 팀원인 ‘재키’(이미숙), ‘월천’(이현욱), ‘점만’(탕준상)과 함께 이를 맡기로 결심한다. 철저한 설계와 사전 준비를 거쳐 마침내 실행에 옮기는 순간 ‘영일’의 계획에 예기치 못한 변수가 발생하는데...! 사고인가 살인인가 그의 실체가 드러나기 시작했다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240508_69%2F1715141536597st1mU_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.05.29.,15세 이상 관람가,"범죄, 드라마",대한민국,99분
빅토리,박범수,"이혜리,방정민,박세완,이정하,조아람,최지수,백하이,권유나,염지영,이한주,박효은,이찬형,현봉식,이미도,지이수,주진모,손병욱,이시훈,한종훈,윤대열,서동훈",508467.0,"1999년 세기말 거제, 춤만이 전부였던 필선'(이혜리)과 '미나'(박세완)는 댄스 연습실을 마련하기 위해 서울에서 전학온 치어리더 '세현'(조아람)을 내세워 치어리딩 동아리를 만든다. 그렇게 9명의 멤버들이 모여 탄생한 '밀레니엄 걸즈’는 ‘치형'(이정하)의 거제상고 축구부를 위한 치어리딩 공연을 시작으로, 응원이 필요한 곳이라면 어디든 달려가게 된다. 그곳이 시장, 병원 그리고 아버지들의 파업 현장이라 할지라도. 누군가를 응원하며, 나 자신도 응원받는 모두의 빅토리가 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240814_219%2F1723622988115akgs8_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.08.14.,12세 이상 관람가,드라마,대한민국,120분
도그데이즈,김덕민,"윤여정,유해진,김윤진,정성화,김서형,다니엘 헤니,이현우,탕준상,윤채나,김고은",368102.0,"깔끔한 성격의 계획형 싱글남 ‘민상’(유해진). 영끌까지 모아 산 건물을 개똥밭으로 만드는 세입자 수의사 ‘진영’(김서형) 때문에 매일 머리가 아프다. 오늘도 ‘진영’과 티격태격하던 ‘민상’은 동물병원에서 한 성격하는 할머니를 만나는데, 다름 아닌 세계적 건축가 ‘민서’(윤여정)! 진행 중인 프로젝트를 위해 ‘민서’의 도움이 절실한 ‘민상’은 ‘민서’에게 잘 보이기 위해 ‘진영’과 그녀의 반려견 ‘차장님’을 공략하기 시작한다. 갑자기 길에서 쓰러지게 되며 유일한 가족인 반려견 ‘완다’를 잃어 버리고만 ‘민서’. 동네에 살고 있는 케이팝 작곡가 ‘선용’(정성화)과 ‘정아’(김윤진) 가족이 완다를 보살피고 있다는 사실을 모르는 ‘민서’는 자신을 구해준 MZ 배달 라이더 ‘진우’(탕준상)와 함께 완다를 찾아 나선다. 한편 ‘선용’의 후배인 밴드 리더 ‘현’(이현우)은 자리를 비운 여친의 반려견 ‘스팅’을 돌보던 중 스팅의 대디를 자청하며 나타난 여친의 전남친 ‘다니엘’(다니엘 헤니)의 등장에 기가 막힐 따름인데…! 특별한 단짝 덕분에 엮이게 된 이들의 기분 좋은 갓생 스토리가 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240208_26%2F1707318899750VsEpF_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.02.07.,12세 이상 관람가,드라마,대한민국,120분
소풍,김용균,"나문희,김영옥,박근형,류승수,이항나,공상아,임지규,최선자,이용이,한태일,곽자형,정혜자,나호숙,차희,신예서,엄주연,이주미,황효은,나은미,허종오,장재용,조형우,성병숙",363932.0,"60년 만에 찾아간 고향, 16살의 추억을 만났다. 요즘 들어 돌아가신 엄마가 자꾸 꿈에 보이는 은심(나문희). 마침 절친이자 사돈 지간인 금순(김영옥)이 연락도 없이 불쑥 찾아오자, 은심은 금순과 함께 고향 남해로 떠나기로 한다. 그곳에서 우연히 자신을 짝사랑하던 태호(박근형)를 만나며 잊고 지낸 추억을 하나둘씩 떠올리게 되는데… “다음에 다시 태어나도 네 친구 할 끼야” 한 편의 시가 되는 우정, 어쩌면 마지막 소풍이 시작된다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240214_87%2F17078925532649YeMq_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.02.07.,12세 이상 관람가,드라마,대한민국,114분
